provider,model,model_label,prompt_id,iteration_index,family,count,iteration_time_sec
openai,openai,OpenAI,98,1,reference-error,1,10.183446375005587
openai,openai,OpenAI,99,1,parsing-error,8,47.84502408399567
openai,openai,OpenAI,102,1,feature-chaining-feature-not-one,7,25.58600133300206
openai,openai,OpenAI,102,1,parsing-error,19,25.58600133300206
openai,openai,OpenAI,103,1,port-definition-owned-usages-not-composite,1,28.98446091699589
openai,openai,OpenAI,104,1,port-definition-owned-usages-not-composite,3,18.417996083000617
openai,openai,OpenAI,104,2,parsing-error,3,11.410887124999135
openai,openai,OpenAI,104,2,port-definition-owned-usages-not-composite,3,11.410887124999135
openai,openai,OpenAI,105,1,port-definition-owned-usages-not-composite,5,14.03156970800046
openai,openai,OpenAI,105,2,parsing-error,5,10.909436582995111
openai,openai,OpenAI,105,2,port-definition-owned-usages-not-composite,5,10.909436582995111
openai,openai,OpenAI,106,1,parsing-error,1,24.495845999997982
openai,openai,OpenAI,106,1,port-definition-owned-usages-not-composite,4,24.495845999997982
openai,openai,OpenAI,106,1,reference-error,1,24.495845999997982
openai,openai,OpenAI,108,1,parsing-error,2,16.251396459003445
openai,openai,OpenAI,108,1,reference-error,3,16.251396459003445
openai,openai,OpenAI,110,1,port-definition-owned-usages-not-composite,1,10.454487750001135
openai,openai,OpenAI,111,1,parsing-error,24,23.66808237499936
openai,openai,OpenAI,111,1,reference-error,7,23.66808237499936
openai,openai,OpenAI,112,1,port-definition-owned-usages-not-composite,1,14.428837583000131
openai,openai,OpenAI,112,1,reference-error,2,14.428837583000131
openai,openai,OpenAI,113,1,parsing-error,1,10.810558292003408
openai,openai,OpenAI,113,1,port-definition-owned-usages-not-composite,10,10.810558292003408
openai,openai,OpenAI,115,1,parsing-error,4,67.31743654200545
openai,openai,OpenAI,117,1,feature-reference-expression-referent-is-feature,1,83.46109841600264
openai,openai,OpenAI,117,1,parsing-error,10,83.46109841600264
openai,openai,OpenAI,117,2,parameter-membership-owning-type,1,25.115786041998945
openai,openai,OpenAI,117,2,parsing-error,3,25.115786041998945
openai,openai,OpenAI,117,2,reference-error,13,25.115786041998945
openai,openai,OpenAI,117,3,reference-error,14,12.638596167002106
openai,openai,OpenAI,117,4,parsing-error,12,25.788235125000934
openai,openai,OpenAI,118,1,port-definition-owned-usages-not-composite,1,10.67911441600154
openai,openai,OpenAI,120,1,parsing-error,7,22.47780549999879
openai,openai,OpenAI,120,1,reference-error,4,22.47780549999879
openai,openai,OpenAI,120,2,parsing-error,1,15.762765958999807
openai,openai,OpenAI,121,1,parsing-error,5,34.63222812500317
openai,openai,OpenAI,122,1,parsing-error,1,11.323121708002873
openai,openai,OpenAI,125,1,parsing-error,10,16.60737316599989
openai,openai,OpenAI,128,1,port-definition-owned-usages-not-composite,2,43.1107997500003
openai,openai,OpenAI,130,1,reference-error,7,12.504266165997253
openai,openai,OpenAI,132,1,parsing-error,3,9.815528375002032
openai,openai,OpenAI,132,1,reference-error,3,9.815528375002032
openai,openai,OpenAI,133,1,port-definition-owned-usages-not-composite,2,17.04959804200189
openai,openai,OpenAI,133,2,parsing-error,2,7.068802791996859
openai,openai,OpenAI,133,2,port-definition-owned-usages-not-composite,2,7.068802791996859
openai,openai,OpenAI,134,1,parsing-error,3,11.369502875000762
openai,openai,OpenAI,137,1,parsing-error,2,24.24095979199774
openai,openai,OpenAI,137,2,import-explicit-visibility,1,4.192196500000136
openai,openai,OpenAI,138,1,parsing-error,8,28.85569745799876
openai,openai,OpenAI,138,1,reference-error,4,28.85569745799876
openai,openai,OpenAI,138,2,import-explicit-visibility,1,22.367118416994344
openai,openai,OpenAI,138,2,reference-error,4,22.367118416994344
openai,openai,OpenAI,139,1,parameter-membership-owning-type,1,20.91230799999903
openai,openai,OpenAI,139,1,parsing-error,3,20.91230799999903
openai,openai,OpenAI,139,1,quantity-operator-expression,9,20.91230799999903
openai,openai,OpenAI,139,1,reference-error,11,20.91230799999903
openai,openai,OpenAI,140,1,reference-error,7,42.75031075000152
openai,openai,OpenAI,140,2,reference-error,7,14.815193791997444
openai,openai,OpenAI,141,1,feature-chaining-feature-not-one,1,9.107594291002895
openai,openai,OpenAI,141,1,parsing-error,8,9.107594291002895
openai,openai,OpenAI,141,2,feature-chaining-feature-not-one,1,11.41108483300195
openai,openai,OpenAI,141,2,parsing-error,7,11.41108483300195
openai,openai,OpenAI,143,1,reference-error,1,59.63319500000216
openai,openai,OpenAI,144,1,parsing-error,7,17.66755745899718
openai,openai,OpenAI,144,1,reference-error,5,17.66755745899718
openai,openai,OpenAI,145,1,parsing-error,2,13.21386154100037
openai,openai,OpenAI,148,1,parsing-error,1,11.93737454199436
openai,openai,OpenAI,151,1,reference-error,1,12.59450504200504
