provider,model,prompt_id,iteration_index,pass_at_iteration,error_count,error_families_json,iteration_time_sec,tokens_in,tokens_out,tokens_total,return_code,warning_count,warning_families_json,run_id,session_id,source_path
mistral_large,mistral-large-latest,15,2,True,0,{},5.121428999991622,1849,305,2154,0,0,{},20260220-110221,20260220-110221,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/15/15_refine_manifest.json
mistral_large,mistral-large-latest,16,1,False,1,"{""parsing-error"": 1}",4.419259249989409,413,201,614,1,0,{},20260220-110229,20260220-110229,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/16/16_refine_manifest.json
mistral_large,mistral-large-latest,16,2,True,0,{},3.3114624159934465,780,199,979,0,0,{},20260220-110229,20260220-110229,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/16/16_refine_manifest.json
mistral_large,mistral-large-latest,17,1,False,1,"{""parsing-error"": 1}",5.180681917001493,362,232,594,1,0,{},20260220-110231,20260220-110231,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/17/17_refine_manifest.json
mistral_large,mistral-large-latest,17,2,True,0,{},3.516042875009589,760,230,990,0,0,{},20260220-110231,20260220-110231,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/17/17_refine_manifest.json
mistral_large,mistral-large-latest,18,1,False,4,"{""reference-error"": 4}",5.239155499992194,340,227,567,1,0,{},20260220-110233,20260220-110233,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/18/18_refine_manifest.json
mistral_large,mistral-large-latest,18,2,True,0,{},3.834403541011852,818,232,1050,0,0,{},20260220-110233,20260220-110233,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/18/18_refine_manifest.json
mistral_large,mistral-large-latest,19,1,False,1,"{""reference-error"": 1}",5.013713582986384,372,198,570,1,0,{},20260220-110238,20260220-110238,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/19/19_refine_manifest.json
mistral_large,mistral-large-latest,19,2,True,0,{},3.506621583001106,650,195,845,0,0,{},20260220-110238,20260220-110238,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/19/19_refine_manifest.json
mistral_large,mistral-large-latest,20,1,True,0,{},5.964382416990702,340,299,639,0,0,{},20260220-110241,20260220-110241,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/20/20_refine_manifest.json
mistral_large,mistral-large-latest,21,1,False,2,"{""reference-error"": 2}",5.38633458300319,330,255,585,1,0,{},20260220-110243,20260220-110243,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/21/21_refine_manifest.json
mistral_large,mistral-large-latest,21,2,True,0,{},4.1014261249947594,751,245,996,0,0,{},20260220-110243,20260220-110243,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/21/21_refine_manifest.json
mistral_large,mistral-large-latest,22,1,True,0,{},4.091757667003549,366,178,544,0,0,{},20260220-110248,20260220-110248,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/22/22_refine_manifest.json
mistral_large,mistral-large-latest,23,1,False,2,"{""parsing-error"": 1, ""reference-error"": 1}",4.688101542007644,336,178,514,1,0,{},20260220-110248,20260220-110248,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/23/23_refine_manifest.json
mistral_large,mistral-large-latest,23,2,True,0,{},7.527112750001834,782,175,957,0,0,{},20260220-110248,20260220-110248,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/23/23_refine_manifest.json
mistral_large,mistral-large-latest,24,1,True,0,{},9.396556249994319,358,247,605,0,0,{},20260220-110253,20260220-110253,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/24/24_refine_manifest.json
mistral_large,mistral-large-latest,25,1,True,0,{},8.424624207997113,380,348,728,0,0,{},20260220-110255,20260220-110255,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/25/25_refine_manifest.json
mistral_large,mistral-large-latest,26,1,True,0,{},5.560814541997388,377,292,669,0,0,{},20260220-110302,20260220-110302,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/26/26_refine_manifest.json
mistral_large,mistral-large-latest,27,1,False,1,"{""parsing-error"": 1}",4.836586750010611,356,214,570,1,0,{},20260220-110326,20260220-110326,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/27/27_refine_manifest.json
mistral_large,mistral-large-latest,27,2,True,0,{},3.2518323749973206,751,212,963,0,0,{},20260220-110326,20260220-110326,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/27/27_refine_manifest.json
mistral_large,mistral-large-latest,28,1,False,1,"{""parsing-error"": 1}",4.865042125005857,350,191,541,1,0,{},20260220-110304,20260220-110304,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/28/28_refine_manifest.json
mistral_large,mistral-large-latest,28,2,True,0,{},3.0147942079929635,725,189,914,0,0,{},20260220-110304,20260220-110304,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/28/28_refine_manifest.json
mistral_large,mistral-large-latest,29,1,True,0,{},6.242174165992765,365,275,640,0,0,{},20260220-110308,20260220-110308,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/29/29_refine_manifest.json
mistral_large,mistral-large-latest,30,1,True,0,{},5.16632808400027,367,198,565,0,0,{},20260220-110314,20260220-110314,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/30/30_refine_manifest.json
mistral_large,mistral-large-latest,31,1,False,15,"{""parsing-error"": 7, ""reference-error"": 8}",6.664817915996537,359,300,659,1,0,{},20260220-110502,20260220-110502,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/31/31_refine_manifest.json
mistral_large,mistral-large-latest,31,2,False,4,"{""parsing-error"": 2, ""reference-error"": 2}",5.402307999989716,2015,322,2337,1,0,{},20260220-110502,20260220-110502,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/31/31_refine_manifest.json
mistral_large,mistral-large-latest,31,3,True,0,{},5.109847334009828,913,320,1233,0,0,{},20260220-110502,20260220-110502,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/31/31_refine_manifest.json
mistral_large,mistral-large-latest,32,1,True,0,{},5.540923583001131,362,226,588,0,0,{},20260220-110502,20260220-110502,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/32/32_refine_manifest.json
mistral_large,mistral-large-latest,33,1,True,0,{},3.967628667000099,357,151,508,0,0,{},20260220-110502,20260220-110502,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/33/33_refine_manifest.json
mistral_large,mistral-large-latest,34,1,False,9,"{""parsing-error"": 7, ""reference-error"": 1, ""type-error"": 1}",5.368886167008895,334,198,532,1,1,"{""namespace-distinguishability"": 1}",20260220-110502,20260220-110502,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/34/34_refine_manifest.json
mistral_large,mistral-large-latest,34,2,True,0,{},3.3809920829953626,1863,171,2034,0,1,"{""namespace-distinguishability"": 1}",20260220-110502,20260220-110502,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/34/34_refine_manifest.json
mistral_large,mistral-large-latest,35,1,False,1,"{""parsing-error"": 1}",5.137790708002285,366,238,604,1,0,{},20260220-110532,20260220-110532,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/35/35_refine_manifest.json
mistral_large,mistral-large-latest,35,2,True,0,{},3.949292749995948,938,229,1167,0,0,{},20260220-110532,20260220-110532,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/35/35_refine_manifest.json
mistral_large,mistral-large-latest,36,1,False,4,"{""parsing-error"": 1, ""reference-error"": 3}",4.264113291996182,397,172,569,1,0,{},20260220-110529,20260220-110529,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/36/36_refine_manifest.json
mistral_large,mistral-large-latest,36,2,False,4,"{""parsing-error"": 1, ""reference-error"": 3}",3.4103041250054957,942,202,1144,1,0,{},20260220-110529,20260220-110529,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/36/36_refine_manifest.json
mistral_large,mistral-large-latest,36,3,False,14,"{""feature-chaining-feature-not-one"": 3, ""parsing-error"": 10, ""reference-error"": 1}",4.746580375009216,987,250,1237,1,0,{},20260220-110529,20260220-110529,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/36/36_refine_manifest.json
mistral_large,mistral-large-latest,36,4,False,1,"{""reference-error"": 1}",4.030486458999803,1874,250,2124,1,0,{},20260220-110529,20260220-110529,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/36/36_refine_manifest.json
mistral_large,mistral-large-latest,36,5,True,0,{},3.9234841669967864,733,253,986,0,0,{},20260220-110529,20260220-110529,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/36/36_refine_manifest.json
mistral_large,mistral-large-latest,37,1,True,0,{},6.18813162499282,397,268,665,0,0,{},20260220-110513,20260220-110513,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/37/37_refine_manifest.json
mistral_large,mistral-large-latest,38,1,False,1,"{""parsing-error"": 1}",4.9777308750053635,367,188,555,1,0,{},20260220-110520,20260220-110520,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/38/38_refine_manifest.json
mistral_large,mistral-large-latest,38,2,True,0,{},3.5717413340025814,734,186,920,0,0,{},20260220-110520,20260220-110520,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/38/38_refine_manifest.json
mistral_large,mistral-large-latest,39,1,True,0,{},6.0776199999963865,402,267,669,0,0,{},20260220-110521,20260220-110521,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/39/39_refine_manifest.json
mistral_large,mistral-large-latest,40,1,True,0,{},5.125219916997594,431,216,647,0,0,{},20260220-110529,20260220-110529,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/40/40_refine_manifest.json
mistral_large,mistral-large-latest,41,1,False,2,"{""parsing-error"": 2}",4.88234866700077,400,178,578,1,1,"{""namespace-distinguishability"": 1}",20260220-110531,20260220-110531,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/41/41_refine_manifest.json
mistral_large,mistral-large-latest,41,2,True,0,{},3.2990868339984445,1269,174,1443,0,0,{},20260220-110531,20260220-110531,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/41/41_refine_manifest.json
mistral_large,mistral-large-latest,42,1,False,1,"{""parsing-error"": 1}",6.248673666996183,400,294,694,1,0,{},20260220-110535,20260220-110535,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/42/42_refine_manifest.json
mistral_large,mistral-large-latest,42,2,False,1,"{""parsing-error"": 1}",4.489459499993245,874,284,1158,1,0,{},20260220-110535,20260220-110535,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/42/42_refine_manifest.json
mistral_large,mistral-large-latest,42,3,False,3,"{""parsing-error"": 2, ""reference-error"": 1}",4.496277166996151,867,287,1154,1,0,{},20260220-110535,20260220-110535,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/42/42_refine_manifest.json
mistral_large,mistral-large-latest,42,4,False,1,"{""parsing-error"": 1}",4.3831328750093235,1255,297,1552,1,0,{},20260220-110535,20260220-110535,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/42/42_refine_manifest.json
mistral_large,mistral-large-latest,42,5,True,0,{},4.423375457990915,880,298,1178,0,0,{},20260220-110535,20260220-110535,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/42/42_refine_manifest.json
mistral_large,mistral-large-latest,43,1,True,0,{},5.831020041005104,437,275,712,0,0,{},20260220-110540,20260220-110540,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/43/43_refine_manifest.json
mistral_large,mistral-large-latest,44,1,True,0,{},6.9247656669904245,392,316,708,0,0,{},20260220-110543,20260220-110543,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/44/44_refine_manifest.json
mistral_large,mistral-large-latest,45,1,True,0,{},5.639436999990721,359,231,590,0,0,{},20260220-110548,20260220-110548,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/45/45_refine_manifest.json
mistral_large,mistral-large-latest,46,1,True,0,{},5.8473324999940814,399,299,698,0,0,{},20260220-110551,20260220-110551,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/46/46_refine_manifest.json
mistral_large,mistral-large-latest,47,1,False,3,"{""parsing-error"": 3}",6.309292249992723,391,288,679,1,0,{},20260220-110552,20260220-110552,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/47/47_refine_manifest.json
mistral_large,mistral-large-latest,47,2,True,0,{},4.405959750001784,1068,269,1337,0,0,{},20260220-110552,20260220-110552,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/47/47_refine_manifest.json
mistral_large,mistral-large-latest,48,1,False,2,"{""parsing-error"": 2}",7.095272874998045,440,344,784,1,0,{},20260220-110555,20260220-110555,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/48/48_refine_manifest.json
mistral_large,mistral-large-latest,48,2,True,0,{},4.908143834007205,1299,338,1637,0,0,{},20260220-110555,20260220-110555,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/48/48_refine_manifest.json
mistral_large,mistral-large-latest,49,1,False,1,"{""parsing-error"": 1}",6.361902916993131,387,335,722,1,0,{},20260220-110558,20260220-110558,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/49/49_refine_manifest.json
mistral_large,mistral-large-latest,49,2,False,1,"{""reference-error"": 1}",5.055898125006934,931,354,1285,1,0,{},20260220-110558,20260220-110558,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/49/49_refine_manifest.json
mistral_large,mistral-large-latest,49,3,True,0,{},5.206003291998059,855,357,1212,0,0,{},20260220-110558,20260220-110558,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/49/49_refine_manifest.json
mistral_large,mistral-large-latest,50,1,False,9,"{""reference-error"": 9}",5.719125042000087,411,280,691,1,0,{},20260220-110601,20260220-110601,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/50/50_refine_manifest.json
mistral_large,mistral-large-latest,50,2,True,0,{},5.19604129200161,1169,346,1515,0,0,{},20260220-110601,20260220-110601,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/50/50_refine_manifest.json
mistral_large,mistral-large-latest,51,1,False,3,"{""parsing-error"": 1, ""reference-error"": 2}",6.304601875002845,391,384,775,1,5,"{""namespace-distinguishability"": 5}",20260220-110604,20260220-110604,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/51/51_refine_manifest.json
mistral_large,mistral-large-latest,51,2,False,12,"{""parsing-error"": 1, ""reference-error"": 5, ""type-error"": 6}",5.516253207999398,1684,383,2067,1,0,{},20260220-110604,20260220-110604,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/51/51_refine_manifest.json
mistral_large,mistral-large-latest,51,3,False,3,"{""parsing-error"": 1, ""reference-error"": 2}",5.598357834009221,1680,381,2061,1,5,"{""namespace-distinguishability"": 5}",20260220-110604,20260220-110604,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/51/51_refine_manifest.json
mistral_large,mistral-large-latest,51,4,False,9,"{""reference-error"": 3, ""type-error"": 6}",5.538207667006645,1684,387,2071,1,0,{},20260220-110604,20260220-110604,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/51/51_refine_manifest.json
mistral_large,mistral-large-latest,51,5,True,0,{},5.323811249996652,1400,376,1776,0,0,{},20260220-110604,20260220-110604,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/51/51_refine_manifest.json
mistral_large,mistral-large-latest,52,1,False,1,"{""parsing-error"": 1}",4.736419292006758,411,218,629,1,6,"{""namespace-distinguishability"": 6}",20260220-110608,20260220-110608,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/52/52_refine_manifest.json
mistral_large,mistral-large-latest,52,2,False,2,"{""reference-error"": 2}",3.915449209001963,1529,221,1750,1,0,{},20260220-110608,20260220-110608,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/52/52_refine_manifest.json
mistral_large,mistral-large-latest,52,3,True,0,{},3.845366625013412,781,225,1006,0,8,"{""namespace-distinguishability"": 8}",20260220-110608,20260220-110608,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/52/52_refine_manifest.json
mistral_large,mistral-large-latest,53,1,True,0,{},6.263374208007008,423,345,768,0,17,"{""namespace-distinguishability"": 17}",20260220-110613,20260220-110613,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/53/53_refine_manifest.json
mistral_large,mistral-large-latest,54,1,False,6,"{""parsing-error"": 6}",5.9531691250012955,422,307,729,1,6,"{""namespace-distinguishability"": 6}",20260220-110616,20260220-110616,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/54/54_refine_manifest.json
mistral_large,mistral-large-latest,54,2,False,3,"{""parsing-error"": 3}",4.711082042005728,1928,289,2217,1,5,"{""namespace-distinguishability"": 5}",20260220-110616,20260220-110616,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/54/54_refine_manifest.json
mistral_large,mistral-large-latest,54,3,False,3,"{""parsing-error"": 3}",4.398196916008601,1910,289,2199,1,5,"{""namespace-distinguishability"": 5}",20260220-110616,20260220-110616,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/54/54_refine_manifest.json
mistral_large,mistral-large-latest,54,4,True,0,{},8.510320959001547,1912,298,2210,0,5,"{""namespace-distinguishability"": 5}",20260220-110616,20260220-110616,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/54/54_refine_manifest.json
mistral_large,mistral-large-latest,55,1,False,5,"{""parsing-error"": 4, ""reference-error"": 1}",5.835268833005102,430,242,672,1,0,{},20260220-110621,20260220-110621,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/55/55_refine_manifest.json
mistral_large,mistral-large-latest,55,2,False,7,"{""parsing-error"": 6, ""reference-error"": 1}",3.852039000004879,1158,238,1396,1,0,{},20260220-110621,20260220-110621,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/55/55_refine_manifest.json
mistral_large,mistral-large-latest,55,3,False,2,"{""parsing-error"": 2}",8.9788784590055,2035,255,2290,1,2,"{""namespace-distinguishability"": 2}",20260220-110621,20260220-110621,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/55/55_refine_manifest.json
mistral_large,mistral-large-latest,55,4,True,0,{},8.548025666998,1028,264,1292,0,0,{},20260220-110621,20260220-110621,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/55/55_refine_manifest.json
mistral_large,mistral-large-latest,56,1,False,3,"{""invocation-expression-instantiated-type"": 1, ""reference-error"": 1, ""subsetting-uniqueness-conformance"": 1}",2.781152083000052,368,89,457,1,0,{},20260220-110622,20260220-110622,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/56/56_refine_manifest.json
mistral_large,mistral-large-latest,56,2,False,2,"{""invocation-expression-instantiated-type"": 1, ""reference-error"": 1}",2.3002064589963993,797,98,895,1,0,{},20260220-110622,20260220-110622,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/56/56_refine_manifest.json
mistral_large,mistral-large-latest,56,3,False,5,"{""parsing-error"": 3, ""reference-error"": 2}",2.9408498330012662,626,130,756,1,2,"{""namespace-distinguishability"": 2}",20260220-110622,20260220-110622,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/56/56_refine_manifest.json
mistral_large,mistral-large-latest,56,4,True,0,{},2.73614062499837,1783,106,1889,0,1,"{""namespace-distinguishability"": 1}",20260220-110622,20260220-110622,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/56/56_refine_manifest.json
mistral_large,mistral-large-latest,57,1,False,11,"{""feature-reference-expression-referent-is-feature"": 1, ""parameter-membership-owning-type"": 1, ""parsing-error"": 9}",3.81854687500163,420,146,566,1,0,{},20260220-110634,20260220-110634,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_MISTRAL_LARGE/57/57_refine_manifest.json
